1	1.00E+00
2	1.00E+00
3	1.00E+00
4	1.00E+00
5	1.00E+00
6	1.00E+00
7	1.00E+00
8	1.00E+00
9	1.00E+00
10	1.00E+00
11	1.00E+00
12	1.00E+00
13	1.00E+00
14	1.00E+00
15	1.00E+00
16	1.00E+00
17	1.00E+00
18	1.00E+00
19	1.00E+00
20	1.00E+00
21	1.00E+00
22	1.00E+00
23	1.00E+00
24	1.00E+00
25	1.00E+00
26	1.00E+00
27	1.00E+00
28	1.00E+00
29	1.00E+00
30	1.00E+00
31	1.00E+00
32	1.00E+00
33	1.00E+00
34	1.00E+00
35	1.00E+00
36	1.00E+00
37	1.00E+00
38	1.00E+00
39	1.00E+00
40	1.00E+00
41	1.00E+00
42	1.00E+00
43	1.00E+00
44	1.00E+00
45	1.00E+00
46	1.00E+00
47	1.00E+00
48	1.00E+00
49	1.00E+00
50	1.00E+00
51	1.00E+00
52	1.00E+00
53	1.00E+00
54	1.00E+00
55	1.00E+00
56	1.00E+00
57	1.00E+00
58	1.00E+00
59	1.00E+00
60	1.00E+00
61	1.00E+00
62	1.00E+00
63	1.00E+00
64	1.00E+00
65	1.00E+00
66	1.00E+00
67	1.00E+00
68	1.00E+00
69	1.00E+00
70	1.00E+00
71	1.00E+00
72	1.00E+00
73	1.00E+00
74	1.00E+00
75	1.00E+00
76	1.00E+00
77	1.00E+00
78	1.00E+00
79	1.00E+00
80	1.00E+00
81	1.00E+00
82	1.00E+00
83	1.00E+00
84	1.00E+00
85	1.00E+00
86	1.00E+00
87	1.00E+00
88	1.00E+00
89	1.00E+00
90	1.00E+00
91	1.00E+00
92	1.00E+00
93	1.00E+00
94	1.00E+00
95	1.00E+00
96	1.00E+00
97	1.00E+00
98	1.00E+00
99	1.00E+00
100	1.00E+00
101	9.50E-01
102	9.00E-01
103	8.50E-01
104	8.00E-01
105	7.50E-01
106	7.00E-01
107	7.00E-01
108	7.00E-01
109	7.00E-01
110	7.00E-01
111	7.00E-01
112	7.00E-01
113	7.00E-01
114	7.00E-01
115	7.00E-01
116	7.00E-01
117	7.00E-01
118	7.00E-01
119	7.00E-01
120	7.00E-01
121	7.00E-01
122	6.50E-01
123	6.00E-01
124	6.50E-01
125	7.00E-01
126	7.50E-01
127	8.00E-01
128	8.50E-01
129	8.50E-01
130	8.50E-01
131	8.50E-01
132	8.50E-01
133	8.50E-01
134	8.50E-01
135	8.50E-01
136	8.00E-01
137	7.50E-01
138	7.00E-01
139	6.50E-01
140	6.00E-01
141	6.50E-01
142	7.00E-01
143	7.50E-01
144	8.00E-01
145	8.50E-01
146	9.00E-01
147	9.50E-01
148	1.00E+00
149	1.00E+00
150	1.00E+00
151	1.00E+00
152	1.00E+00
153	1.00E+00
154	1.00E+00
155	1.00E+00
156	1.00E+00
157	1.00E+00
158	1.00E+00
159	1.00E+00
160	1.00E+00
161	1.00E+00
162	1.00E+00
163	1.00E+00
164	1.00E+00
165	1.00E+00
166	1.00E+00
167	1.00E+00
168	1.00E+00
169	1.00E+00
170	1.00E+00
171	1.00E+00
172	1.00E+00
173	1.00E+00
174	1.00E+00
175	1.00E+00
176	1.00E+00
177	1.00E+00
178	1.00E+00
179	1.00E+00
180	1.00E+00
181	1.00E+00
182	1.00E+00
183	1.00E+00
184	1.00E+00
185	1.00E+00
186	1.00E+00
187	1.00E+00
188	1.00E+00
189	1.00E+00
190	1.00E+00
191	1.00E+00
192	1.00E+00
193	1.00E+00
194	1.00E+00
195	1.00E+00
196	1.00E+00
197	1.00E+00
198	1.00E+00
199	1.00E+00
200	1.00E+00
201	1.00E+00
202	1.00E+00
203	1.00E+00
204	1.00E+00
205	1.00E+00
206	1.00E+00
207	1.00E+00
208	1.00E+00
209	1.00E+00
210	1.00E+00
211	1.00E+00
212	1.00E+00
213	1.00E+00
214	1.00E+00
215	1.00E+00
216	1.00E+00
217	1.00E+00
218	1.00E+00
219	1.00E+00
220	1.00E+00
221	1.00E+00
222	1.00E+00
223	1.00E+00
224	1.00E+00
225	1.00E+00
226	1.00E+00
227	1.00E+00
228	1.00E+00
229	1.00E+00
230	1.00E+00
231	1.00E+00
232	1.00E+00
233	1.00E+00
234	1.00E+00
235	1.00E+00
236	1.00E+00
237	1.00E+00
238	1.00E+00
239	1.00E+00
240	1.00E+00
241	1.00E+00
242	1.00E+00
243	1.00E+00
244	1.00E+00
245	1.00E+00
246	1.00E+00
247	1.00E+00
248	1.00E+00
249	1.00E+00
250	1.00E+00
251	1.00E+00
252	1.00E+00
253	1.00E+00
254	1.00E+00
255	1.00E+00
256	1.00E+00
257	1.00E+00
258	1.00E+00
259	1.00E+00
260	1.00E+00
261	1.00E+00
262	1.00E+00
263	1.00E+00
264	1.00E+00
265	1.00E+00
266	1.00E+00
267	1.00E+00
268	1.00E+00
269	1.00E+00
270	1.00E+00
271	1.00E+00
272	1.00E+00
273	1.00E+00
274	1.00E+00
275	1.00E+00
276	1.00E+00
277	1.00E+00
278	1.00E+00
279	1.00E+00
280	1.00E+00
281	1.00E+00
282	1.00E+00
283	1.00E+00
284	1.00E+00
285	1.00E+00
286	1.00E+00
287	1.00E+00
288	1.00E+00
289	1.00E+00
290	1.00E+00
291	1.00E+00
292	1.00E+00
293	1.00E+00
294	1.00E+00
295	1.00E+00
296	1.00E+00
297	1.00E+00
298	1.00E+00
299	1.00E+00
300	1.00E+00
301	1.00E+00
302	1.00E+00
303	1.00E+00
304	1.00E+00
305	1.00E+00
306	1.00E+00
307	1.00E+00
308	1.00E+00
309	1.00E+00
310	1.00E+00
311	1.00E+00
312	1.00E+00
313	1.00E+00
314	1.00E+00
315	1.00E+00
316	1.00E+00
317	1.00E+00
318	1.00E+00
319	1.00E+00
320	1.00E+00
321	1.00E+00
322	1.00E+00
323	1.00E+00
324	1.00E+00
325	1.00E+00
326	1.00E+00
327	1.00E+00
328	1.00E+00
329	1.00E+00
330	1.00E+00
331	1.00E+00
